Дата,length,w_time
2018-05-04 08:30:00,1.798551441538566,267.7605044535441
2018-05-04 09:00:00,1.6866386869647565,274.8442194413914
2018-05-04 09:30:00,1.8725461912607337,274.8442194413914
2018-05-04 10:00:00,2.3400862868275087,320.0359892893642
2018-05-04 10:30:00,2.134181159794013,320.0359892893642
2018-05-04 11:00:00,2.1375638567324886,320.3010935286765
2018-05-04 11:30:00,2.2992545926619012,320.3010935286765
2018-05-04 12:00:00,1.975170240083338,320.3010935286765
2018-05-04 12:30:00,1.974204979184308,320.3010935286765
2018-05-04 13:00:00,2.035300620618995,320.3010935286765
2018-05-04 13:30:00,2.542732658561457,339.09347855437676
2018-05-04 14:00:00,2.246797371093652,320.3010935286765
2018-05-04 14:30:00,1.9900578731205647,320.3010935286765
2018-05-04 15:00:00,1.9731633389665526,320.0359892893642
2018-05-04 15:30:00,1.9430149062342648,307.5440489496922
2018-05-04 16:00:00,2.38185528361093,320.0359892893642
2018-05-04 16:30:00,2.3872641637688496,320.0359892893642
2018-05-04 17:00:00,2.0062404478266243,320.0359892893642
2018-05-04 17:30:00,2.026060069360234,294.85330180195456
2018-05-04 18:00:00,2.119783680497964,294.85330180195456
2018-05-04 18:30:00,2.055526772200328,302.9456640610858
2018-05-04 19:00:00,2.0896642138663224,302.9456640610858
2018-05-04 19:30:00,2.1913776390598536,302.9456640610858
2018-05-04 20:00:00,2.17386876281889,294.85330180195456
2018-05-04 20:30:00,1.9089984273184,294.85330180195456
2018-05-04 21:00:00,1.9213683232484793,267.3819544705721
2018-05-04 21:30:00,1.8807399319013127,267.3819544705721
2018-05-04 22:00:00,1.704521837590767,267.3819544705721
2018-05-04 22:30:00,1.7907627681088516,248.9705774235836
2018-05-04 23:00:00,1.5914160238852348,244.70349982804942
2018-05-04 23:30:00,1.7678809227685977,244.70349982804942
2018-05-05 00:00:00,1.7812699907317273,248.9705774235836
2018-05-05 07:00:00,1.6641286804668773,227.25598360670267
2018-05-05 07:30:00,1.6790049343024405,227.25598360670267
2018-05-05 08:00:00,1.5374480109775437,248.9705774235836
2018-05-05 08:30:00,1.757933229788988,267.7605044535441
2018-05-05 09:00:00,1.9803378638339275,302.9456640610858
2018-05-05 09:30:00,2.119334097362682,294.85330180195456
2018-05-05 10:00:00,1.941190150470513,294.85330180195456
2018-05-05 10:30:00,2.0613909708032434,307.49005438101426
2018-05-05 11:00:00,2.328190134418799,377.66872454144936
2018-05-05 11:30:00,2.481940735241044,377.66872454144936
2018-05-05 12:00:00,3.037804649826598,435.338195972894
2018-05-05 12:30:00,2.877993823567883,435.338195972894
2018-05-05 13:00:00,2.8224544383919294,435.338195972894
2018-05-05 13:30:00,2.372069245340253,379.05004472522637
2018-05-05 14:00:00,2.762648318648042,379.05004472522637
2018-05-05 14:30:00,2.8121474761632284,435.338195972894
2018-05-05 15:00:00,3.0896807951001013,435.338195972894
2018-05-05 15:30:00,2.3093154687722794,325.77977405490725
2018-05-05 16:00:00,2.5699444578448074,412.14503928883545
2018-05-05 16:30:00,2.8389249516283983,412.14503928883545
2018-05-05 17:00:00,2.503557205125068,349.72949961410086
2018-05-05 17:30:00,2.053172728231593,332.65017187138295
2018-05-05 18:00:00,1.9149978676208392,313.78101386583126
2018-05-05 18:30:00,2.034979816437351,313.78101386583126
2018-05-05 19:00:00,1.9501557969331544,313.78101386583126
2018-05-05 19:30:00,2.275355524287024,313.78101386583126
2018-05-05 20:00:00,2.1678434366147625,319.571526828511
2018-05-05 20:30:00,1.9138029928574511,294.85330180195456
2018-05-05 21:00:00,2.046560260280329,302.9456640610858
2018-05-05 21:30:00,1.6616264398875524,267.3819544705721
2018-05-05 22:00:00,1.8766201994899518,267.3819544705721
2018-05-05 22:30:00,1.829146624880073,248.9705774235836
2018-05-05 23:00:00,1.7400960607256184,244.70349982804942
2018-05-05 23:30:00,1.4659374784027048,227.25598360670267
2018-05-06 00:00:00,1.7280825037441399,248.9705774235836
2018-05-06 07:00:00,1.5839007618527252,227.25598360670267
2018-05-06 07:30:00,1.3806970257471307,227.25598360670267
2018-05-06 08:00:00,1.8048371638109433,248.9705774235836
2018-05-06 08:30:00,1.9091107452732878,267.7605044535441
2018-05-06 09:00:00,1.9524191900504537,302.9456640610858
2018-05-06 09:30:00,1.9758523521950309,294.85330180195456
2018-05-06 10:00:00,2.2256503110854755,319.571526828511
2018-05-06 10:30:00,2.2418275674751555,307.49005438101426
2018-05-06 11:00:00,2.3994392343999555,332.65017187138295
2018-05-06 11:30:00,2.3288463112165423,332.65017187138295
2018-05-06 12:00:00,2.8646269068957726,435.338195972894
2018-05-06 12:30:00,2.935941388853794,435.338195972894
2018-05-06 13:00:00,2.8863626534798863,435.338195972894
2018-05-06 13:30:00,2.886374305566171,435.338195972894
2018-05-06 14:00:00,2.783905520726222,435.338195972894
2018-05-06 14:30:00,2.9872429344562152,435.338195972894
2018-05-06 15:00:00,2.8456546149451216,435.338195972894
2018-05-06 15:30:00,2.6579173175148743,412.14503928883545
2018-05-06 16:00:00,3.0464286001927725,412.14503928883545
2018-05-06 16:30:00,2.8825526349458546,412.14503928883545
2018-05-06 17:00:00,2.240459075000488,354.5480739170419
2018-05-06 17:30:00,2.5458191009086155,354.5480739170419
2018-05-06 18:00:00,2.33386071248873,354.5480739170419
2018-05-06 18:30:00,2.259839178258251,354.5480739170419
2018-05-06 19:00:00,2.187385463531293,339.09347855437676
2018-05-06 19:30:00,2.1688739133279267,339.09347855437676
2018-05-06 20:00:00,2.290691484036192,320.0359892893642
2018-05-06 20:30:00,2.0163375053378974,320.0359892893642
2018-05-06 21:00:00,1.9661416451437779,297.76734280898626
2018-05-06 21:30:00,1.9828485628969061,267.3819544705721
2018-05-06 22:00:00,1.658232391494751,248.9705774235836
2018-05-06 22:30:00,1.6877766492205217,244.70349982804942
2018-05-06 23:00:00,1.5464623555825097,227.25598360670267
2018-05-06 23:30:00,1.295526742891473,191.01452981254718
2018-05-07 00:00:00,1.397083347826802,227.25598360670267
2018-05-07 07:00:00,1.6701136056784511,227.25598360670267
2018-05-07 07:30:00,1.5151505034225516,227.25598360670267
2018-05-07 08:00:00,1.7033194509502394,244.70349982804942
2018-05-07 08:30:00,1.7166921329174738,248.9705774235836
2018-05-07 09:00:00,1.7798560385554854,267.7605044535441
2018-05-07 09:30:00,1.6310910128237799,267.3819544705721
2018-05-07 10:00:00,1.9317342798104862,267.3819544705721
2018-05-07 10:30:00,2.01788333392548,294.85330180195456
2018-05-07 11:00:00,1.9664622492304502,319.571526828511
2018-05-07 11:30:00,1.9717000330603462,319.571526828511
2018-05-07 12:00:00,2.0267079355915434,319.571526828511
2018-05-07 12:30:00,2.1886977298673935,339.09347855437676
2018-05-07 13:00:00,2.0214987460242186,320.3010935286765
2018-05-07 13:30:00,2.4196929507464415,339.09347855437676
2018-05-07 14:00:00,2.237052316792062,339.09347855437676
2018-05-07 14:30:00,2.4037087881244266,339.09347855437676
2018-05-07 15:00:00,2.247336307031752,320.3010935286765
2018-05-07 15:30:00,2.272009588282502,320.3010935286765
2018-05-07 16:00:00,2.351659416667252,339.09347855437676
2018-05-07 16:30:00,2.2453925777601933,339.09347855437676
2018-05-07 17:00:00,2.0093480756084583,320.3010935286765
2018-05-07 17:30:00,2.2712056144900483,320.3010935286765
2018-05-07 18:00:00,2.13751663428866,320.0359892893642
2018-05-07 18:30:00,2.34619905159426,320.3010935286765
2018-05-07 19:00:00,2.092018338138263,320.3010935286765
2018-05-07 19:30:00,2.3341423332022555,320.0359892893642
2018-05-07 20:00:00,2.1153602192587684,320.0359892893642
2018-05-07 20:30:00,2.155480518104308,297.76734280898626
2018-05-07 21:00:00,1.9231814509391707,267.3819544705721
2018-05-07 21:30:00,1.9255420129565464,267.3819544705721
2018-05-07 22:00:00,1.951741527548544,267.7605044535441
2018-05-07 22:30:00,1.8184216925417431,248.9705774235836
2018-05-07 23:00:00,1.5276602034467386,244.70349982804942
2018-05-07 23:30:00,1.5924821093865351,227.25598360670267
2018-05-08 00:00:00,1.1772075098809278,191.01452981254718
2018-05-08 07:00:00,1.561642383975544,227.25598360670267
2018-05-08 07:30:00,1.4052491198074313,227.25598360670267
2018-05-08 08:00:00,1.6944677395425292,244.70349982804942
2018-05-08 08:30:00,1.536344071737186,248.9705774235836
2018-05-08 09:00:00,2.009238637139774,274.8442194413914
2018-05-08 09:30:00,1.9342380117617548,274.8442194413914
2018-05-08 10:00:00,1.8128047183523988,297.76734280898626
2018-05-08 10:30:00,2.129620870768459,320.0359892893642
2018-05-08 11:00:00,2.2499123192688577,320.3010935286765
2018-05-08 11:30:00,1.9584623262351277,320.3010935286765
2018-05-08 12:00:00,2.343957111220398,320.3010935286765
2018-05-08 12:30:00,2.254428517569329,339.09347855437676
2018-05-08 13:00:00,2.110788220116083,328.4778040339682
2018-05-08 13:30:00,2.352937441817345,328.4778040339682
2018-05-08 14:00:00,2.313167451620393,328.4778040339682
2018-05-08 14:30:00,2.1119997778375184,328.4778040339682
2018-05-08 15:00:00,2.2188276591707345,328.4778040339682
2018-05-08 15:30:00,2.0376843312210657,332.05438059854345
2018-05-08 16:00:00,2.2447616514751676,332.05438059854345
2018-05-08 16:30:00,2.451899119559633,328.4778040339682
2018-05-08 17:00:00,1.8775483161680648,308.4331942101558
2018-05-08 17:30:00,2.3029731015561343,320.3010935286765
2018-05-08 18:00:00,2.3501980789850956,320.3010935286765
2018-05-08 18:30:00,2.0504520111648894,320.0359892893642
2018-05-08 19:00:00,2.153072139463913,320.0359892893642
2018-05-08 19:30:00,1.9811647860147816,320.0359892893642
2018-05-08 20:00:00,2.0272124363975963,320.3010935286765
2018-05-08 20:30:00,2.0602437676968464,297.76734280898626
2018-05-08 21:00:00,2.203600641109328,297.76734280898626
2018-05-08 21:30:00,1.840646961224489,267.3819544705721
2018-05-08 22:00:00,1.994636076639405,267.7605044535441
2018-05-08 22:30:00,1.8440713374777258,248.9705774235836
2018-05-08 23:00:00,1.5071431989067983,244.70349982804942
2018-05-08 23:30:00,1.474665584585033,227.25598360670267
2018-05-09 00:00:00,1.2062126882371464,191.01452981254718
2018-05-09 07:00:00,1.3878504493096067,227.25598360670267
2018-05-09 07:30:00,1.6787527308910262,227.25598360670267
2018-05-09 08:00:00,1.7156094207767005,244.70349982804942
2018-05-09 08:30:00,1.676699359263221,248.9705774235836
2018-05-09 09:00:00,1.8600409973949232,267.3819544705721
2018-05-09 09:30:00,2.0863352087043046,302.9456640610858
2018-05-09 10:00:00,1.8506490275488574,294.85330180195456
2018-05-09 10:30:00,1.9747021601009573,319.571526828511
2018-05-09 11:00:00,2.0298538421682717,313.78101386583126
2018-05-09 11:30:00,2.0997767476662004,332.65017187138295
2018-05-09 12:00:00,2.316233008183405,377.66872454144936
2018-05-09 12:30:00,3.2444490912394244,435.338195972894
2018-05-09 13:00:00,2.4926573051841157,377.66872454144936
2018-05-09 13:30:00,2.6659679985521563,435.338195972894
2018-05-09 14:00:00,2.8459351498851784,435.338195972894
2018-05-09 14:30:00,2.7137181010716818,435.338195972894
2018-05-09 15:00:00,3.124549022214848,435.338195972894
2018-05-09 15:30:00,3.077321914823087,412.14503928883545
2018-05-09 16:00:00,2.654063637949237,377.66872454144936
2018-05-09 16:30:00,2.784108204451067,435.338195972894
2018-05-09 17:00:00,2.22431375844554,313.78101386583126
2018-05-09 17:30:00,2.028702092610476,313.78101386583126
2018-05-09 18:00:00,2.315612322580363,313.78101386583126
2018-05-09 18:30:00,1.9502494178888607,307.49005438101426
2018-05-09 19:00:00,2.010530257964076,307.49005438101426
2018-05-09 19:30:00,1.8808682958897025,307.49005438101426
2018-05-09 20:00:00,1.89599739319752,307.49005438101426
2018-05-09 20:30:00,2.062728053625321,294.85330180195456
2018-05-09 21:00:00,1.9615036786634519,302.9456640610858
2018-05-09 21:30:00,1.6278509902042537,267.3819544705721
2018-05-09 22:00:00,1.8887349973101475,267.7605044535441
2018-05-09 22:30:00,1.5163806516375924,248.9705774235836
2018-05-09 23:00:00,1.6558025940594348,244.70349982804942
2018-05-09 23:30:00,1.4656568373296048,227.25598360670267
2018-05-10 00:00:00,1.4269424735552496,191.01452981254718
2018-05-10 07:00:00,1.681111117997106,227.25598360670267
2018-05-10 07:30:00,1.6860431674572671,227.25598360670267
2018-05-10 08:00:00,1.5698816561554974,248.9705774235836
2018-05-10 08:30:00,1.9438516942827917,267.7605044535441
2018-05-10 09:00:00,1.863352277686428,267.7605044535441
2018-05-10 09:30:00,1.7503808106886964,267.3819544705721
2018-05-10 10:00:00,2.256260254153407,302.9456640610858
2018-05-10 10:30:00,2.2003520528651657,294.85330180195456
2018-05-10 11:00:00,2.2548784734449434,307.49005438101426
2018-05-10 11:30:00,2.2889054937605064,319.571526828511
2018-05-10 12:00:00,1.9009401669388266,307.49005438101426
2018-05-10 12:30:00,1.99430710737186,319.571526828511
2018-05-10 13:00:00,2.3583140100276587,319.571526828511
2018-05-10 13:30:00,2.0096979870661302,319.571526828511
2018-05-10 14:00:00,2.0324937969710435,307.49005438101426
2018-05-10 14:30:00,2.288220610725711,319.571526828511
2018-05-10 15:00:00,2.1105484464518804,319.571526828511
2018-05-10 15:30:00,2.278373545846459,320.3010935286765
2018-05-10 16:00:00,2.1257758607568533,320.3010935286765
2018-05-10 16:30:00,2.0593912655659783,339.09347855437676
2018-05-10 17:00:00,2.3012673894357003,320.3010935286765
2018-05-10 17:30:00,2.049975293159651,294.85330180195456
2018-05-10 18:00:00,1.9617457370518683,319.571526828511
2018-05-10 18:30:00,1.9791662868885758,319.571526828511
2018-05-10 19:00:00,2.0582542037259652,294.85330180195456
2018-05-10 19:30:00,1.982626396440757,294.85330180195456
2018-05-10 20:00:00,1.943092567771672,319.571526828511
2018-05-10 20:30:00,1.9528218024222885,294.85330180195456
2018-05-10 21:00:00,2.080745473276266,294.85330180195456
2018-05-10 21:30:00,1.7066319754021806,267.3819544705721
2018-05-10 22:00:00,1.9774417709374035,267.7605044535441
2018-05-10 22:30:00,1.8258274138651762,248.9705774235836
2018-05-10 23:00:00,1.4873249937404802,244.70349982804942
2018-05-10 23:30:00,1.43346498023144,227.25598360670267
2018-05-11 00:00:00,1.835219456868158,248.9705774235836
2018-05-11 07:00:00,1.6875811853461784,227.25598360670267
2018-05-11 07:30:00,1.4291156630721282,227.25598360670267
2018-05-11 08:00:00,1.7236072636815165,244.70349982804942
2018-05-11 08:30:00,1.700649856469466,267.7605044535441
2018-05-11 09:00:00,1.9297532474481343,267.3819544705721
2018-05-11 09:30:00,2.1586547158012124,302.9456640610858
2018-05-11 10:00:00,1.8765100533869532,302.9456640610858
2018-05-11 10:30:00,1.9630765605666893,319.571526828511
2018-05-11 11:00:00,2.3427516591078894,319.571526828511
2018-05-11 11:30:00,1.9920861624578767,319.571526828511
2018-05-11 12:00:00,2.333050624446865,319.571526828511
2018-05-11 12:30:00,2.032202926676348,320.3010935286765
2018-05-11 13:00:00,2.1078793256727337,320.3010935286765
2018-05-11 13:30:00,2.1361843671718193,320.3010935286765
2018-05-11 14:00:00,2.0988921495289707,320.0359892893642
2018-05-11 14:30:00,2.354815955910651,320.0359892893642
2018-05-11 15:00:00,2.3041653020965245,320.3010935286765
2018-05-11 15:30:00,2.1357613097514685,320.3010935286765
2018-05-11 16:00:00,1.9897420862166,320.0359892893642
2018-05-11 16:30:00,1.849010300006095,294.85330180195456
2018-05-11 17:00:00,2.0784527908088903,294.85330180195456
2018-05-11 17:30:00,2.052536426633508,294.85330180195456
2018-05-11 18:00:00,2.2509195571456297,302.9456640610858
2018-05-11 18:30:00,1.893901645368425,294.85330180195456
2018-05-11 19:00:00,2.162331158793829,294.85330180195456
2018-05-11 19:30:00,1.9165264105633681,302.9456640610858
2018-05-11 20:00:00,2.102615910939684,294.85330180195456
2018-05-11 20:30:00,1.8736696391260588,294.85330180195456
2018-05-11 21:00:00,2.1920564954784028,302.9456640610858
2018-05-11 21:30:00,1.8039559577041713,267.3819544705721
2018-05-11 22:00:00,1.6718818796614188,267.3819544705721
2018-05-11 22:30:00,1.5401667291970007,248.9705774235836
2018-05-11 23:00:00,1.7560073181355025,267.7605044535441
2018-05-11 23:30:00,1.5572940996716138,244.70349982804942
2018-05-12 00:00:00,1.8460018658409423,248.9705774235836
2018-05-12 07:00:00,1.6651834274246808,227.25598360670267
2018-05-12 07:30:00,1.4900856112959484,227.25598360670267
2018-05-12 08:00:00,1.5319379270416282,248.9705774235836
2018-05-12 08:30:00,1.6716626952294702,267.3819544705721
2018-05-12 09:00:00,1.8068053956230834,267.3819544705721
2018-05-12 09:30:00,1.982305901893971,294.85330180195456
2018-05-12 10:00:00,2.2646929975241163,319.571526828511
2018-05-12 10:30:00,2.2595795568908197,319.571526828511
2018-05-12 11:00:00,2.6040700562073624,377.66872454144936
2018-05-12 11:30:00,2.7703562730171503,377.66872454144936
2018-05-12 12:00:00,2.6794785973553497,379.05004472522637
2018-05-12 12:30:00,2.4099177557400284,325.77977405490725
2018-05-12 13:00:00,2.584851330296645,412.14503928883545
2018-05-12 13:30:00,2.8569050417092114,412.14503928883545
2018-05-12 14:00:00,2.56175684040202,412.14503928883545
2018-05-12 14:30:00,2.148533568988269,325.77977405490725
2018-05-12 15:00:00,2.2595222227091063,325.77977405490725
2018-05-12 15:30:00,2.358406559890228,325.77977405490725
2018-05-12 16:00:00,2.5559309935884595,379.05004472522637
2018-05-12 16:30:00,2.813517084183043,379.05004472522637
2018-05-12 17:00:00,2.6615246475593595,377.66872454144936
2018-05-12 17:30:00,2.832012538446286,377.66872454144936
2018-05-12 18:00:00,2.110157327676007,332.65017187138295
2018-05-12 18:30:00,2.2387720322810827,332.65017187138295
2018-05-12 19:00:00,2.2123448370142045,313.78101386583126
2018-05-12 19:30:00,2.2989713065052566,313.78101386583126
2018-05-12 20:00:00,2.045588806644193,307.49005438101426
2018-05-12 20:30:00,1.967231532836034,319.571526828511
2018-05-12 21:00:00,1.8569922429125638,294.85330180195456
2018-05-12 21:30:00,2.0043719926269987,267.3819544705721
2018-05-12 22:00:00,2.024436612300905,302.9456640610858
2018-05-12 22:30:00,1.8796342825517656,267.7605044535441
2018-05-12 23:00:00,1.7881383389515086,248.9705774235836
2018-05-12 23:30:00,1.645801230446589,227.25598360670267
2018-05-13 00:00:00,1.6918049314895822,248.9705774235836
2018-05-13 07:00:00,1.562369941282839,227.25598360670267
2018-05-13 07:30:00,1.6595327308178367,227.25598360670267
2018-05-13 08:00:00,1.547843578399985,248.9705774235836
2018-05-13 08:30:00,1.9757665632687442,267.7605044535441
2018-05-13 09:00:00,2.1676024748485156,302.9456640610858
2018-05-13 09:30:00,2.237866491298697,319.571526828511
2018-05-13 10:00:00,1.9818084785283228,319.571526828511
2018-05-13 10:30:00,1.8715708363746728,307.49005438101426
2018-05-13 11:00:00,2.467819694276871,332.65017187138295
2018-05-13 11:30:00,2.7556075216768643,377.66872454144936
2018-05-13 12:00:00,2.682056354079206,435.338195972894
2018-05-13 12:30:00,2.8845885220552323,435.338195972894
2018-05-13 13:00:00,2.37718868683168,379.05004472522637
2018-05-13 13:30:00,3.1223403980810303,435.338195972894
2018-05-13 14:00:00,3.1659747134422904,435.338195972894
2018-05-13 14:30:00,2.6798240681810723,379.05004472522637
2018-05-13 15:00:00,2.559654517410106,379.05004472522637
2018-05-13 15:30:00,2.5507280654133284,379.05004472522637
2018-05-13 16:00:00,2.841761163797422,379.05004472522637
2018-05-13 16:30:00,2.6473298436371966,379.05004472522637
2018-05-13 17:00:00,2.419798093109878,332.65017187138295
2018-05-13 17:30:00,2.0484442092536925,332.65017187138295
2018-05-13 18:00:00,2.1199233903716492,313.78101386583126
2018-05-13 18:30:00,2.428277242015243,332.65017187138295
2018-05-13 19:00:00,1.8773325637346205,307.49005438101426
2018-05-13 19:30:00,2.010969803978117,307.49005438101426
2018-05-13 20:00:00,2.198269762549383,307.49005438101426
2018-05-13 20:30:00,2.0886975988967147,319.571526828511
2018-05-13 21:00:00,2.0136085748838104,294.85330180195456
2018-05-13 21:30:00,1.876120016625363,267.3819544705721
2018-05-13 22:00:00,1.7250212777007587,248.9705774235836
2018-05-13 22:30:00,1.8170172801402937,244.70349982804942
2018-05-13 23:00:00,1.5017540919301406,227.25598360670267
2018-05-13 23:30:00,1.5247010923063653,227.25598360670267
2018-05-14 00:00:00,1.533393661279722,227.25598360670267
2018-05-14 07:00:00,1.5524566364477868,227.25598360670267
2018-05-14 07:30:00,1.499370439240031,227.25598360670267
2018-05-14 08:00:00,1.5535390806626916,248.9705774235836
2018-05-14 08:30:00,1.5655353284015816,248.9705774235836
2018-05-14 09:00:00,1.9140908821200435,267.7605044535441
2018-05-14 09:30:00,1.6263168919556632,267.3819544705721
2018-05-14 10:00:00,1.7215170921272063,267.3819544705721
2018-05-14 10:30:00,1.9893764678315904,302.9456640610858
2018-05-14 11:00:00,2.0593330398955603,319.571526828511
2018-05-14 11:30:00,2.1589713699198807,319.571526828511
2018-05-14 12:00:00,2.0554194386814375,319.571526828511
2018-05-14 12:30:00,1.9926359878990074,307.49005438101426
2018-05-14 13:00:00,2.0015280410780734,307.49005438101426
2018-05-14 13:30:00,2.184293707823056,319.571526828511
2018-05-14 14:00:00,2.297875032275849,307.49005438101426
2018-05-14 14:30:00,2.2129983585897164,307.49005438101426
2018-05-14 15:00:00,1.915976939999639,307.49005438101426
2018-05-14 15:30:00,2.2608910076263244,319.571526828511
