,datetime,predict2,CashType,1y0
190829,2018-05-07 18:30:00,5.408072471618652,deli,-1.0
190830,2018-05-07 19:00:00,5.408072471618652,deli,-1.0
190831,2018-05-07 19:30:00,5.408072471618652,deli,-1.0
190832,2018-05-07 20:00:00,5.408072471618652,deli,-1.0
190833,2018-05-07 20:30:00,5.408072471618652,deli,-1.0
190834,2018-05-07 21:00:00,5.058938026428223,deli,-1.0
190835,2018-05-07 21:30:00,5.058938026428223,deli,-1.0
190836,2018-05-07 22:00:00,3.857222557067871,deli,-1.0
190837,2018-05-07 22:30:00,3.857222557067871,deli,-1.0
190838,2018-05-07 23:00:00,3.152406692504883,deli,-1.0
190839,2018-05-07 23:30:00,2.917227029800415,deli,-1.0
190840,2018-05-07 00:00:00,1.452991247177124,return,-1.0
190841,2018-05-07 07:00:00,3.7335872650146484,return,-1.0
190842,2018-05-07 07:30:00,3.7335872650146484,return,-1.0
190843,2018-05-07 08:00:00,4.266043663024902,return,-1.0
190844,2018-05-07 08:30:00,4.977764129638672,return,-1.0
190845,2018-05-07 09:00:00,5.863799571990967,return,-1.0
190846,2018-05-07 09:30:00,6.614664077758789,return,-1.0
190847,2018-05-07 10:00:00,8.472356796264648,return,-1.0
190848,2018-05-07 10:30:00,9.201059341430664,return,-1.0
190849,2018-05-07 11:00:00,9.742999076843262,return,-1.0
190850,2018-05-07 11:30:00,10.034719467163086,return,-1.0
190851,2018-05-07 12:00:00,10.493558883666992,return,-1.0
190852,2018-05-07 12:30:00,10.493558883666992,return,-1.0
190853,2018-05-07 13:00:00,10.493558883666992,return,-1.0
190854,2018-05-07 13:30:00,10.493558883666992,return,-1.0
190855,2018-05-07 14:00:00,10.493558883666992,return,-1.0
190856,2018-05-07 14:30:00,10.493558883666992,return,-1.0
190857,2018-05-07 15:00:00,10.493558883666992,return,-1.0
190858,2018-05-07 15:30:00,10.493558883666992,return,-1.0
190859,2018-05-07 16:00:00,9.831308364868164,return,-1.0
190860,2018-05-07 16:30:00,9.831308364868164,return,-1.0
190861,2018-05-07 17:00:00,9.261799812316895,return,-1.0
190862,2018-05-07 17:30:00,9.261799812316895,return,-1.0
190863,2018-05-07 18:00:00,9.282139778137207,return,-1.0
190864,2018-05-07 18:30:00,9.282139778137207,return,-1.0
190865,2018-05-07 19:00:00,9.149489402770996,return,-1.0
190866,2018-05-07 19:30:00,9.149489402770996,return,-1.0
190867,2018-05-07 20:00:00,8.834290504455566,return,-1.0
190868,2018-05-07 20:30:00,8.834290504455566,return,-1.0
190869,2018-05-07 21:00:00,8.42561149597168,return,-1.0
190870,2018-05-07 21:30:00,7.890116214752197,return,-1.0
190871,2018-05-07 22:00:00,6.087078094482422,return,-1.0
190872,2018-05-07 22:30:00,5.611425876617432,return,-1.0
190873,2018-05-07 23:00:00,4.0933380126953125,return,-1.0
190874,2018-05-07 23:30:00,2.4948763847351074,return,-1.0
190875,2018-05-07 00:00:00,9.007601737976074,usual,-1.0
190876,2018-05-07 07:00:00,63.03307952880859,usual,31.0
190877,2018-05-07 07:30:00,97.12555847167968,usual,54.0
190878,2018-05-07 08:00:00,109.44337310791016,usual,91.0
190879,2018-05-07 08:30:00,115.40440826416015,usual,102.0
190880,2018-05-07 09:00:00,130.36779022216797,usual,95.0
190881,2018-05-07 09:30:00,151.26177978515625,usual,155.0
190882,2018-05-07 10:00:00,185.28421936035156,usual,169.0
190883,2018-05-07 10:30:00,200.48731994628906,usual,230.0
190884,2018-05-07 11:00:00,214.33936767578126,usual,217.0
190885,2018-05-07 11:30:00,226.87079772949218,usual,289.0
190886,2018-05-07 12:00:00,231.923779296875,usual,272.0
190887,2018-05-07 12:30:00,232.973779296875,usual,279.0
190888,2018-05-07 13:00:00,233.123779296875,usual,280.0
190889,2018-05-07 13:30:00,234.923779296875,usual,292.0
190890,2018-05-07 14:00:00,229.06322326660157,usual,271.0
190891,2018-05-07 14:30:00,225.12869262695312,usual,255.0
190892,2018-05-07 15:00:00,223.20636901855468,usual,289.0
190893,2018-05-07 15:30:00,214.47183837890626,usual,241.0
190894,2018-05-07 16:00:00,200.7207244873047,usual,236.0
190895,2018-05-07 16:30:00,201.68511047363282,usual,286.0
190896,2018-05-07 17:00:00,187.142578125,usual,225.0
190897,2018-05-07 17:30:00,184.10661926269532,usual,236.0
190898,2018-05-07 18:00:00,174.002490234375,usual,203.0
190899,2018-05-07 18:30:00,169.76653137207032,usual,206.0
190900,2018-05-07 19:00:00,170.34779663085936,usual,188.0
190901,2018-05-07 19:30:00,164.75304565429687,usual,174.0
190902,2018-05-07 20:00:00,159.83294982910155,usual,168.0
190903,2018-05-07 20:30:00,155.3889404296875,usual,159.0
190904,2018-05-07 21:00:00,141.3422821044922,usual,142.0
190905,2018-05-07 21:30:00,135.77429962158203,usual,125.0
190906,2018-05-07 22:00:00,121.14866638183594,usual,75.0
190907,2018-05-07 22:30:00,112.70502014160157,usual,93.0
190908,2018-05-07 23:00:00,91.15086212158204,usual,61.0
190909,2018-05-07 23:30:00,72.05221862792969,usual,48.0
190910,2018-05-07 00:00:00,-1.0,give,-1.0
190911,2018-05-07 07:00:00,-1.0,give,-1.0
190912,2018-05-07 07:30:00,-1.0,give,-1.0
190913,2018-05-07 08:00:00,-1.0,give,-1.0
190914,2018-05-07 08:30:00,-1.0,give,-1.0
190915,2018-05-07 09:00:00,-1.0,give,-1.0
190916,2018-05-07 09:30:00,-1.0,give,-1.0
190917,2018-05-07 10:00:00,-1.0,give,-1.0
190918,2018-05-07 10:30:00,-1.0,give,-1.0
190919,2018-05-07 11:00:00,-1.0,give,-1.0
190920,2018-05-07 11:30:00,-1.0,give,-1.0
190921,2018-05-07 12:00:00,-1.0,give,-1.0
190922,2018-05-07 12:30:00,-1.0,give,-1.0
190923,2018-05-07 13:00:00,-1.0,give,-1.0
190924,2018-05-07 13:30:00,-1.0,give,-1.0
190925,2018-05-07 14:00:00,-1.0,give,-1.0
190926,2018-05-07 14:30:00,-1.0,give,-1.0
190927,2018-05-07 15:00:00,-1.0,give,-1.0
190928,2018-05-07 15:30:00,-1.0,give,-1.0
190929,2018-05-07 16:00:00,-1.0,give,-1.0
190930,2018-05-07 16:30:00,-1.0,give,-1.0
190931,2018-05-07 17:00:00,-1.0,give,-1.0
190932,2018-05-07 17:30:00,-1.0,give,-1.0
190933,2018-05-07 18:00:00,-1.0,give,-1.0
190934,2018-05-07 18:30:00,-1.0,give,-1.0
190935,2018-05-07 19:00:00,-1.0,give,-1.0
190936,2018-05-07 19:30:00,-1.0,give,-1.0
190937,2018-05-07 20:00:00,-1.0,give,-1.0
190938,2018-05-07 20:30:00,-1.0,give,-1.0
190939,2018-05-07 21:00:00,-1.0,give,-1.0
190940,2018-05-07 21:30:00,-1.0,give,-1.0
190941,2018-05-07 22:00:00,-1.0,give,-1.0
190942,2018-05-07 22:30:00,-1.0,give,-1.0
190943,2018-05-07 23:00:00,-1.0,give,-1.0
190944,2018-05-07 23:30:00,-1.0,give,-1.0
190945,2018-05-07 00:00:00,2.24606990814209,info,-1.0
190946,2018-05-07 07:00:00,3.3200271129608154,info,-1.0
190947,2018-05-07 07:30:00,3.7392518520355225,info,-1.0
190948,2018-05-07 08:00:00,3.3200271129608154,info,-1.0
190949,2018-05-07 08:30:00,3.7392518520355225,info,-1.0
190950,2018-05-07 09:00:00,7.436755180358887,info,-1.0
190951,2018-05-07 09:30:00,7.436755180358887,info,-1.0
190952,2018-05-07 10:00:00,7.436755180358887,info,-1.0
190953,2018-05-07 10:30:00,7.436755180358887,info,-1.0
190954,2018-05-07 11:00:00,7.614071369171143,info,-1.0
190955,2018-05-07 11:30:00,7.614071369171143,info,-1.0
190956,2018-05-07 12:00:00,9.391349792480469,info,-1.0
190957,2018-05-07 12:30:00,9.391349792480469,info,-1.0
190958,2018-05-07 13:00:00,10.232193946838379,info,-1.0
190959,2018-05-07 13:30:00,10.232193946838379,info,-1.0
190960,2018-05-07 14:00:00,8.728876113891602,info,-1.0
190961,2018-05-07 14:30:00,8.304885864257812,info,-1.0
190962,2018-05-07 15:00:00,4.647961616516113,info,-1.0
190963,2018-05-07 15:30:00,4.066112518310547,info,-1.0
190964,2018-05-07 16:00:00,4.306910514831543,info,-1.0
190965,2018-05-07 16:30:00,4.306910514831543,info,-1.0
190966,2018-05-07 17:00:00,4.7877726554870605,info,-1.0
190967,2018-05-07 17:30:00,4.7877726554870605,info,-1.0
190968,2018-05-07 18:00:00,5.120876789093018,info,-1.0
190969,2018-05-07 18:30:00,5.120876789093018,info,-1.0
190970,2018-05-07 19:00:00,5.120876789093018,info,-1.0
190971,2018-05-07 19:30:00,5.120876789093018,info,-1.0
190972,2018-05-07 20:00:00,6.486030101776123,info,-1.0
190973,2018-05-07 20:30:00,6.486030101776123,info,-1.0
190974,2018-05-07 21:00:00,6.730898857116699,info,-1.0
190975,2018-05-07 21:30:00,6.730898857116699,info,-1.0
190976,2018-05-07 22:00:00,7.142225742340088,info,-1.0
190977,2018-05-07 22:30:00,7.142225742340088,info,-1.0
190978,2018-05-07 23:00:00,6.05133056640625,info,-1.0
190979,2018-05-07 23:30:00,6.05133056640625,info,-1.0
190980,2018-05-07 00:00:00,-1.0,extra,-1.0
190981,2018-05-07 07:00:00,-1.0,extra,-1.0
190982,2018-05-07 07:30:00,-1.0,extra,-1.0
190983,2018-05-07 08:00:00,-1.0,extra,-1.0
190984,2018-05-07 08:30:00,-1.0,extra,-1.0
190985,2018-05-07 09:00:00,-1.0,extra,-1.0
190986,2018-05-07 09:30:00,-1.0,extra,-1.0
190987,2018-05-07 10:00:00,-1.0,extra,-1.0
190988,2018-05-07 10:30:00,-1.0,extra,-1.0
190989,2018-05-07 11:00:00,-1.0,extra,-1.0
190990,2018-05-07 11:30:00,-1.0,extra,-1.0
190991,2018-05-07 12:00:00,-1.0,extra,-1.0
190992,2018-05-07 12:30:00,-1.0,extra,-1.0
190993,2018-05-07 13:00:00,-1.0,extra,-1.0
190994,2018-05-07 13:30:00,-1.0,extra,-1.0
190995,2018-05-07 14:00:00,-1.0,extra,-1.0
190996,2018-05-07 14:30:00,-1.0,extra,-1.0
190997,2018-05-07 15:00:00,-1.0,extra,-1.0
190998,2018-05-07 15:30:00,-1.0,extra,-1.0
190999,2018-05-07 16:00:00,-1.0,extra,-1.0
191000,2018-05-07 16:30:00,-1.0,extra,-1.0
191001,2018-05-07 17:00:00,-1.0,extra,-1.0
191002,2018-05-07 17:30:00,-1.0,extra,-1.0
191003,2018-05-07 18:00:00,-1.0,extra,-1.0
191004,2018-05-07 18:30:00,-1.0,extra,-1.0
191005,2018-05-07 19:00:00,-1.0,extra,-1.0
191006,2018-05-07 19:30:00,-1.0,extra,-1.0
191007,2018-05-07 20:00:00,-1.0,extra,-1.0
191008,2018-05-07 20:30:00,-1.0,extra,-1.0
191009,2018-05-07 21:00:00,-1.0,extra,-1.0
191010,2018-05-07 21:30:00,-1.0,extra,-1.0
191011,2018-05-07 22:00:00,-1.0,extra,-1.0
191012,2018-05-07 22:30:00,-1.0,extra,-1.0
191013,2018-05-07 23:00:00,-1.0,extra,-1.0
191014,2018-05-07 23:30:00,-1.0,extra,-1.0
191015,2018-05-08 00:00:00,3.328375816345215,deli,-1.0
191016,2018-05-08 07:00:00,3.328375816345215,deli,-1.0
191017,2018-05-08 07:30:00,3.35154128074646,deli,-1.0
191018,2018-05-08 08:00:00,3.328375816345215,deli,-1.0
191019,2018-05-08 08:30:00,3.35154128074646,deli,-1.0
191020,2018-05-08 09:00:00,3.0161771297454836,deli,3.0
191021,2018-05-08 09:30:00,2.306168460845947,deli,1.0
191022,2018-05-08 10:00:00,5.3732048034667965,deli,4.0
191023,2018-05-08 10:30:00,5.073204803466797,deli,2.0
191024,2018-05-08 11:00:00,6.096876621246338,deli,-1.0
191025,2018-05-08 11:30:00,6.096876621246338,deli,-1.0
191026,2018-05-08 12:00:00,5.570386981964111,deli,4.0
191027,2018-05-08 12:30:00,6.1703869819641115,deli,8.0
191028,2018-05-08 13:00:00,6.909289169311523,deli,12.0
191029,2018-05-08 13:30:00,7.809289169311523,deli,18.0
191030,2018-05-08 14:00:00,7.059289169311524,deli,13.0
191031,2018-05-08 14:30:00,6.010928153991699,deli,-1.0
191032,2018-05-08 15:00:00,6.04999189376831,deli,7.0
191033,2018-05-08 15:30:00,5.882343292236328,deli,-1.0
191034,2018-05-08 16:00:00,5.407637596130371,deli,-1.0
191035,2018-05-08 16:30:00,5.407637596130371,deli,-1.0
191036,2018-05-08 17:00:00,5.478519439697266,deli,-1.0
191037,2018-05-08 17:30:00,5.478519439697266,deli,-1.0
191038,2018-05-08 18:00:00,5.6307759284973145,deli,-1.0
191039,2018-05-08 18:30:00,5.6307759284973145,deli,-1.0
191040,2018-05-08 19:00:00,5.6307759284973145,deli,-1.0
191041,2018-05-08 19:30:00,5.6307759284973145,deli,-1.0
191042,2018-05-08 20:00:00,5.6307759284973145,deli,-1.0
191043,2018-05-08 20:30:00,4.93615951538086,deli,1.0
191044,2018-05-08 21:00:00,5.281641483306885,deli,-1.0
191045,2018-05-08 21:30:00,5.281641483306885,deli,-1.0
191046,2018-05-08 22:00:00,4.10733699798584,deli,-1.0
191047,2018-05-08 22:30:00,4.10733699798584,deli,-1.0
191048,2018-05-08 23:00:00,3.209815502166748,deli,-1.0
191049,2018-05-08 23:30:00,2.9746358394622803,deli,-1.0
191050,2018-05-08 00:00:00,1.452991247177124,return,-1.0
191051,2018-05-08 07:00:00,3.473549175262451,return,2.0
191052,2018-05-08 07:30:00,3.7335872650146484,return,-1.0
191053,2018-05-08 08:00:00,4.603771924972534,return,5.0
191054,2018-05-08 08:30:00,4.724030303955078,return,2.0
191055,2018-05-08 09:00:00,6.701686668395996,return,7.0
191056,2018-05-08 09:30:00,7.489921760559082,return,8.0
191057,2018-05-08 10:00:00,7.801503276824951,return,4.0
191058,2018-05-08 10:30:00,9.620900440216065,return,12.0
191059,2018-05-08 11:00:00,9.631549453735351,return,9.0
191060,2018-05-08 11:30:00,10.329511451721192,return,12.0
191061,2018-05-08 12:00:00,10.569525146484375,return,11.0
191062,2018-05-08 12:30:00,10.869525146484374,return,13.0
191063,2018-05-08 13:00:00,12.069525146484375,return,21.0
191064,2018-05-08 13:30:00,11.169525146484375,return,15.0
191065,2018-05-08 14:00:00,10.419525146484375,return,10.0
191066,2018-05-08 14:30:00,10.569525146484375,return,11.0
191067,2018-05-08 15:00:00,12.069525146484375,return,21.0
191068,2018-05-08 15:30:00,9.819525146484375,return,6.0
191069,2018-05-08 16:00:00,10.156612205505372,return,12.0
191070,2018-05-08 16:30:00,9.70661220550537,return,9.0
191071,2018-05-08 17:00:00,9.672529983520509,return,12.0
191072,2018-05-08 17:30:00,9.372529983520508,return,10.0
191073,2018-05-08 18:00:00,9.239819145202636,return,9.0
191074,2018-05-08 18:30:00,8.789819145202637,return,6.0
191075,2018-05-08 19:00:00,9.427066230773926,return,11.0
191076,2018-05-08 19:30:00,9.127066230773925,return,9.0
191077,2018-05-08 20:00:00,9.45914716720581,return,13.0
191078,2018-05-08 20:30:00,7.659147167205811,return,1.0
191079,2018-05-08 21:00:00,7.911769866943359,return,5.0
191080,2018-05-08 21:30:00,7.15659875869751,return,3.0
191081,2018-05-08 22:00:00,5.62401647567749,return,3.0
191082,2018-05-08 22:30:00,5.369711971282959,return,4.0
191083,2018-05-08 23:00:00,4.0933380126953125,return,-1.0
191084,2018-05-08 23:30:00,2.4948763847351074,return,-1.0
191085,2018-05-08 00:00:00,10.366271209716796,usual,8.0
191086,2018-05-08 07:00:00,69.98450622558593,usual,19.0
191087,2018-05-08 07:30:00,115.14267425537109,usual,42.0
191088,2018-05-08 08:00:00,130.40395812988282,usual,57.0
191089,2018-05-08 08:30:00,140.514306640625,usual,79.0
191090,2018-05-08 09:00:00,148.86572265625,usual,95.0
191091,2018-05-08 09:30:00,165.4232604980469,usual,117.0
191092,2018-05-08 10:00:00,194.4679931640625,usual,131.0
191093,2018-05-08 10:30:00,204.55553588867187,usual,149.0
191094,2018-05-08 11:00:00,211.8232391357422,usual,142.0
191095,2018-05-08 11:30:00,224.93912658691406,usual,209.0
191096,2018-05-08 12:00:00,219.9359344482422,usual,191.0
191097,2018-05-08 12:30:00,228.3359344482422,usual,247.0
191098,2018-05-08 13:00:00,232.38593444824218,usual,274.0
191099,2018-05-08 13:30:00,226.98593444824218,usual,238.0
191100,2018-05-08 14:00:00,227.57537841796875,usual,260.0
191101,2018-05-08 14:30:00,232.94084777832032,usual,306.0
191102,2018-05-08 15:00:00,221.56850891113282,usual,277.0
191103,2018-05-08 15:30:00,218.38399353027344,usual,266.0
191104,2018-05-08 16:00:00,202.68287963867186,usual,248.0
191105,2018-05-08 16:30:00,194.79725036621093,usual,239.0
191106,2018-05-08 17:00:00,185.492578125,usual,214.0
191107,2018-05-08 17:30:00,180.0566192626953,usual,209.0
191108,2018-05-08 18:00:00,170.252490234375,usual,178.0
191109,2018-05-08 18:30:00,168.7165313720703,usual,199.0
191110,2018-05-08 19:00:00,165.54779663085938,usual,156.0
191111,2018-05-08 19:30:00,157.85304565429686,usual,128.0
191112,2018-05-08 20:00:00,155.03294982910157,usual,136.0
191113,2018-05-08 20:30:00,150.8889404296875,usual,129.0
191114,2018-05-08 21:00:00,135.8665771484375,usual,90.0
191115,2018-05-08 21:30:00,132.84859466552734,usual,90.0
191116,2018-05-08 22:00:00,119.27296142578125,usual,47.0
191117,2018-05-08 22:30:00,106.56407928466797,usual,25.0
191118,2018-05-08 23:00:00,89.12515716552734,usual,32.0
191119,2018-05-08 23:30:00,73.71128540039062,usual,32.0
191120,2018-05-08 00:00:00,-1.0,give,-1.0
191121,2018-05-08 07:00:00,-1.0,give,-1.0
191122,2018-05-08 07:30:00,-1.0,give,-1.0
191123,2018-05-08 08:00:00,-1.0,give,-1.0
191124,2018-05-08 08:30:00,-1.0,give,-1.0
191125,2018-05-08 09:00:00,-1.0,give,-1.0
191126,2018-05-08 09:30:00,-1.0,give,-1.0
191127,2018-05-08 10:00:00,-1.0,give,-1.0
191128,2018-05-08 10:30:00,-1.0,give,-1.0
191129,2018-05-08 11:00:00,-1.0,give,-1.0
191130,2018-05-08 11:30:00,-1.0,give,-1.0
191131,2018-05-08 12:00:00,-1.0,give,-1.0
191132,2018-05-08 12:30:00,-1.0,give,-1.0
191133,2018-05-08 13:00:00,-1.0,give,-1.0
191134,2018-05-08 13:30:00,-1.0,give,-1.0
191135,2018-05-08 14:00:00,-1.0,give,-1.0
191136,2018-05-08 14:30:00,-1.0,give,-1.0
191137,2018-05-08 15:00:00,-1.0,give,-1.0
191138,2018-05-08 15:30:00,-1.0,give,-1.0
191139,2018-05-08 16:00:00,-1.0,give,-1.0
191140,2018-05-08 16:30:00,-1.0,give,-1.0
191141,2018-05-08 17:00:00,-1.0,give,-1.0
191142,2018-05-08 17:30:00,-1.0,give,-1.0
191143,2018-05-08 18:00:00,-1.0,give,-1.0
191144,2018-05-08 18:30:00,-1.0,give,-1.0
191145,2018-05-08 19:00:00,-1.0,give,-1.0
191146,2018-05-08 19:30:00,-1.0,give,-1.0
191147,2018-05-08 20:00:00,-1.0,give,-1.0
191148,2018-05-08 20:30:00,-1.0,give,-1.0
191149,2018-05-08 21:00:00,-1.0,give,-1.0
191150,2018-05-08 21:30:00,-1.0,give,-1.0
191151,2018-05-08 22:00:00,-1.0,give,-1.0
191152,2018-05-08 22:30:00,-1.0,give,-1.0
191153,2018-05-08 23:00:00,-1.0,give,-1.0
191154,2018-05-08 23:30:00,-1.0,give,-1.0
191155,2018-05-08 00:00:00,3.157283306121826,info,-1.0
191156,2018-05-08 07:00:00,4.231240272521973,info,-1.0
191157,2018-05-08 07:30:00,4.65046501159668,info,-1.0
191158,2018-05-08 08:00:00,4.231240272521973,info,-1.0
191159,2018-05-08 08:30:00,4.65046501159668,info,-1.0
191160,2018-05-08 09:00:00,7.938549995422363,info,-1.0
191161,2018-05-08 09:30:00,7.938549995422363,info,-1.0
191162,2018-05-08 10:00:00,7.938549995422363,info,-1.0
191163,2018-05-08 10:30:00,7.938549995422363,info,-1.0
191164,2018-05-08 11:00:00,7.947767448425293,info,8.0
191165,2018-05-08 11:30:00,7.938549995422363,info,-1.0
191166,2018-05-08 12:00:00,7.7692968368530275,info,3.0
191167,2018-05-08 12:30:00,8.369296836853028,info,7.0
191168,2018-05-08 13:00:00,9.4517822265625,info,-1.0
191169,2018-05-08 13:30:00,9.4517822265625,info,-1.0
191170,2018-05-08 14:00:00,7.948463439941406,info,-1.0
191171,2018-05-08 14:30:00,7.1458024978637695,info,5.0
191172,2018-05-08 15:00:00,4.992811679840088,info,5.0
191173,2018-05-08 15:30:00,4.409694671630859,info,-1.0
191174,2018-05-08 16:00:00,4.6504926681518555,info,-1.0
191175,2018-05-08 16:30:00,4.6504926681518555,info,-1.0
191176,2018-05-08 17:00:00,4.811651420593262,info,3.0
191177,2018-05-08 17:30:00,5.131354331970215,info,-1.0
191178,2018-05-08 18:00:00,5.464458465576172,info,-1.0
191179,2018-05-08 18:30:00,5.464458465576172,info,-1.0
191180,2018-05-08 19:00:00,5.464458465576172,info,-1.0
191181,2018-05-08 19:30:00,5.464458465576172,info,-1.0
191182,2018-05-08 20:00:00,6.829611778259277,info,-1.0
191183,2018-05-08 20:30:00,6.829611778259277,info,-1.0
191184,2018-05-08 21:00:00,7.0744805335998535,info,-1.0
191185,2018-05-08 21:30:00,7.0744805335998535,info,-1.0
191186,2018-05-08 22:00:00,7.485807418823242,info,-1.0
191187,2018-05-08 22:30:00,7.485807418823242,info,-1.0
191188,2018-05-08 23:00:00,6.331977844238281,info,-1.0
191189,2018-05-08 23:30:00,6.331977844238281,info,-1.0
191190,2018-05-08 00:00:00,-1.0,extra,-1.0
191191,2018-05-08 07:00:00,-1.0,extra,-1.0
191192,2018-05-08 07:30:00,-1.0,extra,-1.0
191193,2018-05-08 08:00:00,-1.0,extra,-1.0
191194,2018-05-08 08:30:00,-1.0,extra,-1.0
191195,2018-05-08 09:00:00,-1.0,extra,-1.0
191196,2018-05-08 09:30:00,-1.0,extra,-1.0
191197,2018-05-08 10:00:00,-1.0,extra,-1.0
191198,2018-05-08 10:30:00,-1.0,extra,-1.0
191199,2018-05-08 11:00:00,-1.0,extra,-1.0
191200,2018-05-08 11:30:00,-1.0,extra,-1.0
191201,2018-05-08 12:00:00,-1.0,extra,-1.0
191202,2018-05-08 12:30:00,-1.0,extra,-1.0
191203,2018-05-08 13:00:00,-1.0,extra,-1.0
191204,2018-05-08 13:30:00,-1.0,extra,-1.0
191205,2018-05-08 14:00:00,-1.0,extra,-1.0
191206,2018-05-08 14:30:00,-1.0,extra,-1.0
191207,2018-05-08 15:00:00,-1.0,extra,-1.0
191208,2018-05-08 15:30:00,-1.0,extra,-1.0
191209,2018-05-08 16:00:00,-1.0,extra,-1.0
191210,2018-05-08 16:30:00,-1.0,extra,-1.0
191211,2018-05-08 17:00:00,-1.0,extra,-1.0
191212,2018-05-08 17:30:00,-1.0,extra,-1.0
191213,2018-05-08 18:00:00,-1.0,extra,-1.0
191214,2018-05-08 18:30:00,-1.0,extra,-1.0
191215,2018-05-08 19:00:00,-1.0,extra,-1.0
191216,2018-05-08 19:30:00,-1.0,extra,-1.0
191217,2018-05-08 20:00:00,-1.0,extra,-1.0
191218,2018-05-08 20:30:00,-1.0,extra,-1.0
191219,2018-05-08 21:00:00,-1.0,extra,-1.0
191220,2018-05-08 21:30:00,-1.0,extra,-1.0
191221,2018-05-08 22:00:00,-1.0,extra,-1.0
191222,2018-05-08 22:30:00,-1.0,extra,-1.0
191223,2018-05-08 23:00:00,-1.0,extra,-1.0
191224,2018-05-08 23:30:00,-1.0,extra,-1.0
191225,2018-05-09 00:00:00,2.432277202606201,deli,-1.0
191226,2018-05-09 07:00:00,2.432277202606201,deli,-1.0
191227,2018-05-09 07:30:00,2.8529863357543945,deli,-1.0
191228,2018-05-09 08:00:00,2.432277202606201,deli,-1.0
191229,2018-05-09 08:30:00,2.7250383377075194,deli,2.0
191230,2018-05-09 09:00:00,2.621488094329834,deli,-1.0
191231,2018-05-09 09:30:00,2.5366687774658203,deli,-1.0
191232,2018-05-09 10:00:00,4.743907928466797,deli,-1.0
191233,2018-05-09 10:30:00,4.743907928466797,deli,-1.0
191234,2018-05-09 11:00:00,6.468724727630615,deli,-1.0
191235,2018-05-09 11:30:00,6.468724727630615,deli,-1.0
191236,2018-05-09 12:00:00,8.974362087249755,deli,23.0
191237,2018-05-09 12:30:00,6.574362087249756,deli,7.0
191238,2018-05-09 13:00:00,6.761600971221924,deli,-1.0
191239,2018-05-09 13:30:00,6.761600971221924,deli,-1.0
191240,2018-05-09 14:00:00,6.761600971221924,deli,-1.0
191241,2018-05-09 14:30:00,6.761600971221924,deli,-1.0
191242,2018-05-09 15:00:00,6.505881309509277,deli,-1.0
191243,2018-05-09 15:30:00,6.505881309509277,deli,-1.0
191244,2018-05-09 16:00:00,6.149370193481445,deli,-1.0
191245,2018-05-09 16:30:00,5.526964950561523,deli,2.0
191246,2018-05-09 17:00:00,5.522203159332276,deli,3.0
191247,2018-05-09 17:30:00,5.967297554016113,deli,-1.0
191248,2018-05-09 18:00:00,5.6307759284973145,deli,-1.0
191249,2018-05-09 18:30:00,5.6307759284973145,deli,-1.0
191250,2018-05-09 19:00:00,5.6307759284973145,deli,-1.0
191251,2018-05-09 19:30:00,5.836159515380859,deli,7.0
191252,2018-05-09 20:00:00,5.6307759284973145,deli,-1.0
191253,2018-05-09 20:30:00,5.6307759284973145,deli,-1.0
191254,2018-05-09 21:00:00,5.281641483306885,deli,-1.0
191255,2018-05-09 21:30:00,4.7893956184387205,deli,2.0
191256,2018-05-09 22:00:00,3.586966562271118,deli,2.0
191257,2018-05-09 22:30:00,3.8670194149017334,deli,-1.0
191258,2018-05-09 23:00:00,2.674073600769043,deli,1.0
191259,2018-05-09 23:30:00,2.734318256378174,deli,-1.0
191260,2018-05-09 00:00:00,1.452991247177124,return,-1.0
191261,2018-05-09 07:00:00,3.546716022491455,return,2.0
191262,2018-05-09 07:30:00,3.546716022491455,return,2.0
191263,2018-05-09 08:00:00,4.533849239349365,return,-1.0
191264,2018-05-09 08:30:00,5.024030303955078,return,4.0
191265,2018-05-09 09:00:00,6.5516866683959964,return,6.0
191266,2018-05-09 09:30:00,7.576245307922363,return,-1.0
191267,2018-05-09 10:00:00,10.818388938903809,return,-1.0
191268,2018-05-09 10:30:00,9.868214988708496,return,1.0
191269,2018-05-09 11:00:00,12.077274131774903,return,7.0
191270,2018-05-09 11:30:00,12.868387603759766,return,11.0
191271,2018-05-09 12:00:00,12.852739524841308,return,8.0
191272,2018-05-09 12:30:00,12.70273952484131,return,7.0
191273,2018-05-09 13:00:00,13.152739524841309,return,10.0
191274,2018-05-09 13:30:00,13.302739524841309,return,11.0
191275,2018-05-09 14:00:00,13.002739524841308,return,9.0
191276,2018-05-09 14:30:00,12.70273952484131,return,7.0
191277,2018-05-09 15:00:00,13.45273952484131,return,12.0
191278,2018-05-09 15:30:00,13.45273952484131,return,12.0
191279,2018-05-09 16:00:00,12.86130199432373,return,9.0
191280,2018-05-09 16:30:00,12.826138114929199,return,9.0
191281,2018-05-09 17:00:00,11.247930526733398,return,5.0
191282,2018-05-09 17:30:00,12.112766647338868,return,11.0
191283,2018-05-09 18:00:00,11.248773193359375,return,9.0
191284,2018-05-09 18:30:00,10.400358963012696,return,7.0
191285,2018-05-09 19:00:00,9.73325481414795,return,11.0
191286,2018-05-09 19:30:00,10.180345916748047,return,16.0
191287,2018-05-09 20:00:00,9.202521324157715,return,10.0
191288,2018-05-09 20:30:00,8.27893590927124,return,5.0
191289,2018-05-09 21:00:00,7.761769866943359,return,4.0
