,datetime,predict2,Depart,1y0
53659,2018-05-08 00:00:00,3.1848547,12,-1.0
53660,2018-05-08 07:00:00,3.3912303,12,1.0
53661,2018-05-08 07:30:00,6.2199717,12,3.0
53662,2018-05-08 08:00:00,9.2119875,12,-1.0
53663,2018-05-08 08:30:00,9.865187,12,8.0
53664,2018-05-08 09:00:00,12.007518,12,9.0
53665,2018-05-08 09:30:00,14.079483,12,8.0
53666,2018-05-08 10:00:00,17.620903,12,12.0
53667,2018-05-08 10:30:00,20.428864,12,15.0
53668,2018-05-08 11:00:00,25.235106,12,20.0
53669,2018-05-08 11:30:00,27.05803,12,23.0
53670,2018-05-08 12:00:00,29.31348,12,20.0
53671,2018-05-08 12:30:00,31.153173,12,28.0
53672,2018-05-08 13:00:00,32.625313,12,36.0
53673,2018-05-08 13:30:00,31.725311,12,30.0
53674,2018-05-08 14:00:00,30.558022,12,26.0
53675,2018-05-08 14:30:00,32.05802,12,36.0
53676,2018-05-08 15:00:00,32.508022,12,39.0
53677,2018-05-08 15:30:00,32.05802,12,36.0
53678,2018-05-08 16:00:00,28.54556,12,31.0
53679,2018-05-08 16:30:00,28.42571,12,32.0
53680,2018-05-08 17:00:00,25.158834,12,27.0
53681,2018-05-08 17:30:00,24.888985,12,27.0
53682,2018-05-08 18:00:00,24.125486,12,17.0
53683,2018-05-08 18:30:00,23.705637,12,16.0
53684,2018-05-08 19:00:00,23.079166,12,15.0
53685,2018-05-08 19:30:00,22.059315,12,10.0
53686,2018-05-08 20:00:00,23.397758,12,15.0
53687,2018-05-08 20:30:00,23.277908,12,16.0
53688,2018-05-08 21:00:00,22.296171,12,15.0
53689,2018-05-08 21:30:00,20.65687,12,9.0
53690,2018-05-08 22:00:00,16.157515,12,4.0
53691,2018-05-08 22:30:00,14.597064,12,3.0
53692,2018-05-08 23:00:00,11.1924095,12,1.0
53693,2018-05-08 23:30:00,9.533678,12,2.0
53694,2018-05-09 00:00:00,3.864702,12,-1.0
53695,2018-05-09 07:00:00,3.614494,12,1.0
53696,2018-05-09 07:30:00,7.5404735,12,6.0
53697,2018-05-09 08:00:00,8.643627,12,3.0
53698,2018-05-09 08:30:00,10.728988,12,7.0
53699,2018-05-09 09:00:00,11.410855,12,3.0
53700,2018-05-09 09:30:00,13.966024,12,2.0
53701,2018-05-09 10:00:00,28.797752,12,-1.0
53702,2018-05-09 10:30:00,28.12568,12,6.0
53703,2018-05-09 11:00:00,35.200157,12,14.0
53704,2018-05-09 11:30:00,39.883816,12,30.0
53705,2018-05-09 12:00:00,44.568382,12,20.0
53706,2018-05-09 12:30:00,45.838787,12,21.0
53707,2018-05-09 13:00:00,46.08706,12,18.0
53708,2018-05-09 13:30:00,45.78706,12,16.0
53709,2018-05-09 14:00:00,46.80571,12,25.0
53710,2018-05-09 14:30:00,48.45571,12,36.0
53711,2018-05-09 15:00:00,45.00571,12,13.0
53712,2018-05-09 15:30:00,46.35571,12,22.0
53713,2018-05-09 16:00:00,42.062916,12,18.0
53714,2018-05-09 16:30:00,42.399803,12,24.0
53715,2018-05-09 17:00:00,37.742455,12,17.0
53716,2018-05-09 17:30:00,36.72934,12,14.0
53717,2018-05-09 18:00:00,32.216263,12,19.0
53718,2018-05-09 18:30:00,29.57868,12,6.0
53719,2018-05-09 19:00:00,27.561447,12,14.0
53720,2018-05-09 19:30:00,27.92387,12,21.0
53721,2018-05-09 20:00:00,24.830074,12,10.0
53722,2018-05-09 20:30:00,25.042498,12,16.0
53723,2018-05-09 21:00:00,23.185404,12,15.0
53724,2018-05-09 21:30:00,22.152845,12,15.0
53725,2018-05-09 22:00:00,17.50077,12,11.0
53726,2018-05-09 22:30:00,15.197064,12,7.0
53727,2018-05-09 23:00:00,13.099936,12,10.0
53728,2018-05-09 23:30:00,11.187111,12,-1.0
53729,2018-05-10 00:00:00,4.094763,12,-1.0
53730,2018-05-10 07:00:00,4.094763,12,-1.0
53731,2018-05-10 07:30:00,7.3904734,12,5.0
53732,2018-05-10 08:00:00,9.062807,12,5.0
53733,2018-05-10 08:30:00,10.743149,12,10.0
53734,2018-05-10 09:00:00,12.9725485,12,14.0
53735,2018-05-10 09:30:00,15.863574,12,18.0
53736,2018-05-10 10:00:00,18.472633,12,16.0
53737,2018-05-10 10:30:00,21.012955,12,17.0
53738,2018-05-10 11:00:00,27.635105,12,36.0
53739,2018-05-10 11:30:00,26.158028,12,17.0
53740,2018-05-10 12:00:00,30.21348,12,26.0
53741,2018-05-10 12:30:00,30.103172,12,21.0
53742,2018-05-10 13:00:00,31.27531,12,27.0
53743,2018-05-10 13:30:00,30.975311,12,25.0
53744,2018-05-10 14:00:00,30.708021,12,27.0
53745,2018-05-10 14:30:00,30.408022,12,25.0
53746,2018-05-10 15:00:00,29.508022,12,19.0
53747,2018-05-10 15:30:00,29.358023,12,18.0
53748,2018-05-10 16:00:00,27.345562,12,23.0
53749,2018-05-10 16:30:00,27.375711,12,25.0
53750,2018-05-10 17:00:00,23.508835,12,16.0
53751,2018-05-10 17:30:00,23.538986,12,18.0
53752,2018-05-10 18:00:00,24.275488,12,18.0
53753,2018-05-10 18:30:00,23.255638,12,13.0
53754,2018-05-10 19:00:00,22.779167,12,13.0
53755,2018-05-10 19:30:00,22.659315,12,14.0
53756,2018-05-10 20:00:00,24.59776,12,23.0
53757,2018-05-10 20:30:00,22.527908,12,11.0
53758,2018-05-10 21:00:00,21.69617,12,11.0
53759,2018-05-10 21:30:00,21.25687,12,13.0
53760,2018-05-10 22:00:00,16.457514,12,6.0
53761,2018-05-10 22:30:00,15.197064,12,7.0
53762,2018-05-10 23:00:00,13.1456585,12,9.0
53763,2018-05-10 23:30:00,11.417373,12,-1.0
53764,2018-05-11 00:00:00,4.094763,12,-1.0
53765,2018-05-11 07:00:00,4.0805483,12,4.0
53766,2018-05-11 07:30:00,7.7053356,12,6.0
53767,2018-05-11 08:00:00,8.837476,12,4.0
53768,2018-05-11 08:30:00,10.603704,12,7.0
53769,2018-05-11 09:00:00,12.682859,12,11.0
53770,2018-05-11 09:30:00,15.659177,12,11.0
53771,2018-05-11 10:00:00,18.120087,12,13.0
53772,2018-05-11 10:30:00,21.127901,12,15.0
53773,2018-05-11 11:00:00,26.435106,12,28.0
53774,2018-05-11 11:30:00,27.208029,12,24.0
53775,2018-05-11 12:00:00,29.013481,12,18.0
53776,2018-05-11 12:30:00,31.603172,12,31.0
53777,2018-05-11 13:00:00,30.52531,12,22.0
53778,2018-05-11 13:30:00,30.675312,12,23.0
53779,2018-05-11 14:00:00,28.908022,12,15.0
53780,2018-05-11 14:30:00,29.958021,12,22.0
53781,2018-05-11 15:00:00,29.658022,12,20.0
53782,2018-05-11 15:30:00,30.108023,12,23.0
53783,2018-05-11 16:00:00,26.29556,12,16.0
53784,2018-05-11 16:30:00,26.17571,12,17.0
53785,2018-05-11 17:00:00,22.758835,12,11.0
53786,2018-05-11 17:30:00,23.238985,12,16.0
53787,2018-05-11 18:00:00,25.34456,12,24.0
53788,2018-05-11 18:30:00,24.174711,12,18.0
53789,2018-05-11 19:00:00,23.99824,12,20.0
53790,2018-05-11 19:30:00,22.528389,12,12.0
53791,2018-05-11 20:00:00,22.966831,12,11.0
53792,2018-05-11 20:30:00,24.496983,12,23.0
53793,2018-05-11 21:00:00,22.615244,12,16.0
53794,2018-05-11 21:30:00,21.725943,12,15.0
53795,2018-05-11 22:00:00,18.126587,12,16.0
53796,2018-05-11 22:30:00,16.116137,12,12.0
53797,2018-05-11 23:00:00,13.595658,12,12.0
53798,2018-05-11 23:30:00,11.417373,12,-1.0
53799,2018-05-12 00:00:00,4.0917335,12,-1.0
53800,2018-05-12 07:00:00,4.0917335,12,-1.0
53801,2018-05-12 07:30:00,8.62827,12,-1.0
53802,2018-05-12 08:00:00,12.131346,12,-1.0
53803,2018-05-12 08:30:00,15.548401,12,-1.0
53804,2018-05-12 09:00:00,18.640388,12,-1.0
53805,2018-05-12 09:30:00,23.61322,12,-1.0
53806,2018-05-12 10:00:00,30.077414,12,-1.0
