,datetime,predict2,CashType
184262,2018-05-02 08:30:00,6.317339897155762,info
184263,2018-05-02 09:00:00,10.778828620910645,info
184264,2018-05-02 09:30:00,10.778828620910645,info
184265,2018-05-02 10:00:00,11.0557861328125,info
184266,2018-05-02 10:30:00,11.0557861328125,info
184267,2018-05-02 11:00:00,10.524846076965332,info
184268,2018-05-02 11:30:00,10.524846076965332,info
184269,2018-05-02 12:00:00,12.239296913146973,info
184270,2018-05-02 12:30:00,12.239296913146973,info
184271,2018-05-02 13:00:00,12.239296913146973,info
184272,2018-05-02 13:30:00,12.239296913146973,info
184273,2018-05-02 14:00:00,10.507460594177246,info
184274,2018-05-02 14:30:00,9.803875923156738,info
184275,2018-05-02 15:00:00,6.4327778816223145,info
184276,2018-05-02 15:30:00,5.369813442230225,info
184277,2018-05-02 16:00:00,5.146068572998047,info
184278,2018-05-02 16:30:00,4.94606876373291,info
184279,2018-05-02 17:00:00,4.554079532623291,info
184280,2018-05-02 17:30:00,4.739877223968506,info
184281,2018-05-02 18:00:00,4.802591800689697,info
184282,2018-05-02 18:30:00,4.977408409118652,info
184283,2018-05-02 19:00:00,5.414813995361328,info
184284,2018-05-02 19:30:00,5.502832889556885,info
184285,2018-05-02 20:00:00,4.809145450592041,info
184286,2018-05-02 20:30:00,4.583961486816406,info
184287,2018-05-02 21:00:00,6.735891819000244,info
184288,2018-05-02 21:30:00,6.225508213043213,info
184289,2018-05-02 22:00:00,6.443798542022705,info
184290,2018-05-02 22:30:00,6.443798542022705,info
184291,2018-05-02 23:00:00,5.05230188369751,info
184292,2018-05-02 23:30:00,5.0683698654174805,info
184293,2018-05-02 00:00:00,44.755889892578125,extra
184294,2018-05-02 07:00:00,44.755889892578125,extra
184295,2018-05-02 07:30:00,33.838050842285156,extra
184296,2018-05-02 08:00:00,2.114657402038574,extra
184297,2018-05-02 08:30:00,2.114657402038574,extra
184298,2018-05-02 09:00:00,2.114657402038574,extra
184299,2018-05-02 09:30:00,2.114657402038574,extra
184300,2018-05-02 10:00:00,2.114657402038574,extra
184301,2018-05-02 10:30:00,2.114657402038574,extra
184302,2018-05-02 11:00:00,2.114657402038574,extra
184303,2018-05-02 11:30:00,2.114657402038574,extra
184304,2018-05-02 12:00:00,2.114657402038574,extra
184305,2018-05-02 12:30:00,2.114657402038574,extra
184306,2018-05-02 13:00:00,2.114657402038574,extra
184307,2018-05-02 13:30:00,2.114657402038574,extra
184308,2018-05-02 14:00:00,2.114657402038574,extra
184309,2018-05-02 14:30:00,2.114657402038574,extra
184310,2018-05-02 15:00:00,2.114657402038574,extra
184311,2018-05-02 15:30:00,2.114657402038574,extra
184312,2018-05-02 16:00:00,2.114657402038574,extra
184313,2018-05-02 16:30:00,2.114657402038574,extra
184314,2018-05-02 17:00:00,2.114657402038574,extra
184315,2018-05-02 17:30:00,2.114657402038574,extra
184316,2018-05-02 18:00:00,2.114657402038574,extra
184317,2018-05-02 18:30:00,2.114657402038574,extra
184318,2018-05-02 19:00:00,2.114657402038574,extra
184319,2018-05-02 19:30:00,2.114657402038574,extra
184320,2018-05-02 20:00:00,2.114657402038574,extra
184321,2018-05-02 20:30:00,2.114657402038574,extra
184322,2018-05-02 21:00:00,2.114657402038574,extra
184323,2018-05-02 21:30:00,2.114657402038574,extra
184324,2018-05-02 22:00:00,2.114657402038574,extra
184325,2018-05-02 22:30:00,2.114657402038574,extra
184326,2018-05-02 23:00:00,2.114657402038574,extra
184327,2018-05-02 23:30:00,2.114657402038574,extra
184328,2018-05-03 00:00:00,3.7082600593566895,deli
184329,2018-05-03 07:00:00,3.7082600593566895,deli
184330,2018-05-03 07:30:00,4.68501615524292,deli
184331,2018-05-03 08:00:00,3.847048759460449,deli
184332,2018-05-03 08:30:00,4.301011085510254,deli
184333,2018-05-03 09:00:00,5.007065296173096,deli
184334,2018-05-03 09:30:00,5.179261207580566,deli
184335,2018-05-03 10:00:00,6.389298439025879,deli
184336,2018-05-03 10:30:00,6.848301887512207,deli
184337,2018-05-03 11:00:00,6.7860636711120605,deli
184338,2018-05-03 11:30:00,7.347137451171875,deli
184339,2018-05-03 12:00:00,7.011695384979248,deli
184340,2018-05-03 12:30:00,6.270698547363281,deli
184341,2018-05-03 13:00:00,6.969474792480469,deli
184342,2018-05-03 13:30:00,8.066230773925781,deli
184343,2018-05-03 14:00:00,7.246433734893799,deli
184344,2018-05-03 14:30:00,6.874340534210205,deli
184345,2018-05-03 15:00:00,6.434640884399414,deli
184346,2018-05-03 15:30:00,6.434640884399414,deli
184347,2018-05-03 16:00:00,6.466952800750732,deli
184348,2018-05-03 16:30:00,6.466952800750732,deli
184349,2018-05-03 17:00:00,6.437290668487549,deli
184350,2018-05-03 17:30:00,6.437290668487549,deli
184351,2018-05-03 18:00:00,6.242719650268555,deli
184352,2018-05-03 18:30:00,6.242719650268555,deli
184353,2018-05-03 19:00:00,5.606312274932861,deli
184354,2018-05-03 19:30:00,6.242719650268555,deli
184355,2018-05-03 20:00:00,6.018030643463135,deli
184356,2018-05-03 20:30:00,6.31803035736084,deli
184357,2018-05-03 21:00:00,5.936974048614502,deli
184358,2018-05-03 21:30:00,5.936974048614502,deli
184359,2018-05-03 22:00:00,4.293994903564453,deli
184360,2018-05-03 22:30:00,4.75443172454834,deli
184361,2018-05-03 23:00:00,4.015011787414551,deli
184362,2018-05-03 23:30:00,3.5393340587615967,deli
184363,2018-05-03 00:00:00,1.6647132635116577,return
184364,2018-05-03 07:00:00,4.374717712402344,return
184365,2018-05-03 07:30:00,3.8664581775665283,return
184366,2018-05-03 08:00:00,5.1230387687683105,return
184367,2018-05-03 08:30:00,5.69111967086792,return
184368,2018-05-03 09:00:00,7.162693023681641,return
184369,2018-05-03 09:30:00,7.935683727264404,return
184370,2018-05-03 10:00:00,9.314187049865723,return
184371,2018-05-03 10:30:00,10.135653495788574,return
184372,2018-05-03 11:00:00,11.787375450134277,return
184373,2018-05-03 11:30:00,11.532899856567383,return
184374,2018-05-03 12:00:00,11.922907829284668,return
184375,2018-05-03 12:30:00,11.622907638549805,return
184376,2018-05-03 13:00:00,12.022907257080078,return
184377,2018-05-03 13:30:00,11.922907829284668,return
184378,2018-05-03 14:00:00,11.822907447814941,return
184379,2018-05-03 14:30:00,12.122907638549805,return
184380,2018-05-03 15:00:00,11.922907829284668,return
184381,2018-05-03 15:30:00,12.122907638549805,return
184382,2018-05-03 16:00:00,10.86379337310791,return
184383,2018-05-03 16:30:00,10.104357719421387,return
184384,2018-05-03 17:00:00,9.948041915893555,return
184385,2018-05-03 17:30:00,9.388605117797852,return
184386,2018-05-03 18:00:00,9.47799015045166,return
184387,2018-05-03 18:30:00,10.054935455322266,return
184388,2018-05-03 19:00:00,9.542760848999023,return
184389,2018-05-03 19:30:00,9.519704818725586,return
