index,datetime,predict2,CashType
248493,2018-04-03 12:30:00,-1.0,big
248494,2018-04-03 13:00:00,-1.0,big
248495,2018-04-03 13:30:00,-1.0,big
248496,2018-04-03 14:00:00,-1.0,big
248497,2018-04-03 14:30:00,-1.0,big
248498,2018-04-03 15:00:00,-1.0,big
248499,2018-04-03 15:30:00,-1.0,big
248500,2018-04-03 16:00:00,-1.0,big
248501,2018-04-03 16:30:00,-1.0,big
248502,2018-04-03 17:00:00,-1.0,big
248503,2018-04-03 17:30:00,-1.0,big
248504,2018-04-03 18:00:00,-1.0,big
248505,2018-04-03 18:30:00,-1.0,big
248506,2018-04-03 19:00:00,-1.0,big
248507,2018-04-03 19:30:00,-1.0,big
248508,2018-04-03 20:00:00,-1.0,big
248509,2018-04-03 20:30:00,-1.0,big
248510,2018-04-03 21:00:00,-1.0,big
248511,2018-04-03 21:30:00,-1.0,big
248512,2018-04-03 22:00:00,-1.0,big
248513,2018-04-03 22:30:00,-1.0,big
248514,2018-04-03 23:00:00,-1.0,big
248515,2018-04-03 23:30:00,-1.0,big
248516,2018-04-03 00:00:00,-1.0,extra
248517,2018-04-03 07:00:00,-1.0,extra
248518,2018-04-03 07:30:00,-1.0,extra
248519,2018-04-03 08:00:00,-1.0,extra
248520,2018-04-03 08:30:00,-1.0,extra
248521,2018-04-03 09:00:00,-1.0,extra
248522,2018-04-03 09:30:00,-1.0,extra
248523,2018-04-03 10:00:00,-1.0,extra
248524,2018-04-03 10:30:00,-1.0,extra
248525,2018-04-03 11:00:00,-1.0,extra
248526,2018-04-03 11:30:00,-1.0,extra
248527,2018-04-03 12:00:00,-1.0,extra
248528,2018-04-03 12:30:00,-1.0,extra
248529,2018-04-03 13:00:00,-1.0,extra
248530,2018-04-03 13:30:00,-1.0,extra
248531,2018-04-03 14:00:00,-1.0,extra
248532,2018-04-03 14:30:00,-1.0,extra
248533,2018-04-03 15:00:00,-1.0,extra
248534,2018-04-03 15:30:00,-1.0,extra
248535,2018-04-03 16:00:00,-1.0,extra
248536,2018-04-03 16:30:00,-1.0,extra
248537,2018-04-03 17:00:00,-1.0,extra
248538,2018-04-03 17:30:00,-1.0,extra
248539,2018-04-03 18:00:00,-1.0,extra
248540,2018-04-03 18:30:00,-1.0,extra
248541,2018-04-03 19:00:00,-1.0,extra
248542,2018-04-03 19:30:00,-1.0,extra
248543,2018-04-03 20:00:00,-1.0,extra
248544,2018-04-03 20:30:00,-1.0,extra
248545,2018-04-03 21:00:00,-1.0,extra
248546,2018-04-03 21:30:00,-1.0,extra
248547,2018-04-03 22:00:00,-1.0,extra
248548,2018-04-03 22:30:00,-1.0,extra
248549,2018-04-03 23:00:00,-1.0,extra
248550,2018-04-03 23:30:00,-1.0,extra
248551,2018-04-03 00:00:00,-1.0,info
248552,2018-04-03 07:00:00,-1.0,info
248553,2018-04-03 07:30:00,-1.0,info
248554,2018-04-03 08:00:00,-1.0,info
248555,2018-04-03 08:30:00,-1.0,info
248556,2018-04-03 09:00:00,-1.0,info
248557,2018-04-03 09:30:00,-1.0,info
248558,2018-04-03 10:00:00,-1.0,info
248559,2018-04-03 10:30:00,-1.0,info
248560,2018-04-03 11:00:00,-1.0,info
248561,2018-04-03 11:30:00,-1.0,info
248562,2018-04-03 12:00:00,-1.0,info
248563,2018-04-03 12:30:00,-1.0,info
248564,2018-04-03 13:00:00,-1.0,info
248565,2018-04-03 13:30:00,-1.0,info
248566,2018-04-03 14:00:00,-1.0,info
248567,2018-04-03 14:30:00,-1.0,info
248568,2018-04-03 15:00:00,-1.0,info
248569,2018-04-03 15:30:00,-1.0,info
248570,2018-04-03 16:00:00,-1.0,info
248571,2018-04-03 16:30:00,-1.0,info
248572,2018-04-03 17:00:00,-1.0,info
248573,2018-04-03 17:30:00,-1.0,info
248574,2018-04-03 18:00:00,-1.0,info
248575,2018-04-03 18:30:00,-1.0,info
248576,2018-04-03 19:00:00,-1.0,info
248577,2018-04-03 19:30:00,-1.0,info
248578,2018-04-03 20:00:00,-1.0,info
248579,2018-04-03 20:30:00,-1.0,info
248580,2018-04-03 21:00:00,-1.0,info
248581,2018-04-03 21:30:00,-1.0,info
248582,2018-04-03 22:00:00,-1.0,info
248583,2018-04-03 22:30:00,-1.0,info
248584,2018-04-03 23:00:00,-1.0,info
248585,2018-04-03 23:30:00,-1.0,info
248586,2018-04-03 00:00:00,-1.0,return
248587,2018-04-03 07:00:00,-1.0,return
248588,2018-04-03 07:30:00,-1.0,return
248589,2018-04-03 08:00:00,-1.0,return
248590,2018-04-03 08:30:00,-1.0,return
248591,2018-04-03 09:00:00,-1.0,return
248592,2018-04-03 09:30:00,-1.0,return
248593,2018-04-03 10:00:00,-1.0,return
248594,2018-04-03 10:30:00,-1.0,return
248595,2018-04-03 11:00:00,-1.0,return
248596,2018-04-03 11:30:00,-1.0,return
248597,2018-04-03 12:00:00,-1.0,return
248598,2018-04-03 12:30:00,-1.0,return
248599,2018-04-03 13:00:00,-1.0,return
248600,2018-04-03 13:30:00,-1.0,return
248601,2018-04-03 14:00:00,-1.0,return
248602,2018-04-03 14:30:00,-1.0,return
248603,2018-04-03 15:00:00,-1.0,return
248604,2018-04-03 15:30:00,-1.0,return
248605,2018-04-03 16:00:00,-1.0,return
248606,2018-04-03 16:30:00,-1.0,return
248607,2018-04-03 17:00:00,-1.0,return
248608,2018-04-03 17:30:00,-1.0,return
248609,2018-04-03 18:00:00,-1.0,return
248610,2018-04-03 18:30:00,-1.0,return
248611,2018-04-03 19:00:00,-1.0,return
248612,2018-04-03 19:30:00,-1.0,return
248613,2018-04-03 20:00:00,-1.0,return
248614,2018-04-03 20:30:00,-1.0,return
248615,2018-04-03 21:00:00,-1.0,return
248616,2018-04-03 21:30:00,-1.0,return
248617,2018-04-03 22:00:00,-1.0,return
248618,2018-04-03 22:30:00,-1.0,return
248619,2018-04-03 23:00:00,-1.0,return
248620,2018-04-03 23:30:00,-1.0,return
248621,2018-04-03 00:00:00,4.827314376831055,usual
248622,2018-04-03 07:00:00,17.589618682861328,usual
248623,2018-04-03 07:30:00,26.212064743041992,usual
248624,2018-04-03 08:00:00,84.28989105224609,usual
248625,2018-04-03 08:30:00,122.06305694580078,usual
248626,2018-04-03 09:00:00,147.32320861816407,usual
248627,2018-04-03 09:30:00,180.89197998046876,usual
248628,2018-04-03 10:00:00,201.83506774902344,usual
248629,2018-04-03 10:30:00,214.18320007324218,usual
248630,2018-04-03 11:00:00,237.09526672363282,usual
248631,2018-04-03 11:30:00,240.59801635742187,usual
248632,2018-04-03 12:00:00,243.58674011230468,usual
248633,2018-04-03 12:30:00,248.08674011230468,usual
248634,2018-04-03 13:00:00,246.9867401123047,usual
248635,2018-04-03 13:30:00,243.8867401123047,usual
248636,2018-04-03 14:00:00,234.89929809570313,usual
248637,2018-04-03 14:30:00,235.09929809570312,usual
248638,2018-04-03 15:00:00,225.46166076660157,usual
248639,2018-04-03 15:30:00,232.36166076660157,usual
248640,2018-04-03 16:00:00,223.3523742675781,usual
248641,2018-04-03 16:30:00,216.6282928466797,usual
248642,2018-04-03 17:00:00,208.2593994140625,usual
248643,2018-04-03 17:30:00,204.260546875,usual
248644,2018-04-03 18:00:00,204.934033203125,usual
248645,2018-04-03 18:30:00,200.73519592285157,usual
248646,2018-04-03 19:00:00,194.33503112792968,usual
248647,2018-04-03 19:30:00,190.4361785888672,usual
248648,2018-04-03 20:00:00,182.487939453125,usual
