,datetime,predict2,CashType,1y0
236286,2018-06-01 23:30:00,100.67767181396485,usual,121.0
236287,2018-06-01 00:00:00,1.7309070825576782,deli,-1.0
236288,2018-06-01 07:00:00,1.7309070825576782,deli,-1.0
236289,2018-06-01 07:30:00,2.1623778343200684,deli,-1.0
236290,2018-06-01 08:00:00,2.8455047607421875,deli,-1.0
236291,2018-06-01 08:30:00,4.131769132614136,deli,3.0
236292,2018-06-01 09:00:00,5.460704803466797,deli,5.0
236293,2018-06-01 09:30:00,5.721328544616699,deli,2.0
236294,2018-06-01 10:00:00,8.251238822937012,deli,10.0
236295,2018-06-01 10:30:00,8.50222043991089,deli,7.0
236296,2018-06-01 11:00:00,8.74558973312378,deli,5.0
236297,2018-06-01 11:30:00,9.612749099731445,deli,10.0
236298,2018-06-01 12:00:00,9.723699951171875,deli,6.0
236299,2018-06-01 12:30:00,10.323699951171875,deli,10.0
236300,2018-06-01 13:00:00,10.323699951171875,deli,10.0
236301,2018-06-01 13:30:00,9.573699951171875,deli,5.0
236302,2018-06-01 14:00:00,9.873699951171876,deli,7.0
236303,2018-06-01 14:30:00,9.273699951171874,deli,3.0
236304,2018-06-01 15:00:00,10.173699951171875,deli,9.0
236305,2018-06-01 15:30:00,9.873699951171876,deli,7.0
236306,2018-06-01 16:00:00,9.993963432312011,deli,8.0
236307,2018-06-01 16:30:00,9.993963432312011,deli,8.0
236308,2018-06-01 17:00:00,9.546617889404297,deli,6.0
236309,2018-06-01 17:30:00,10.446617889404298,deli,12.0
236310,2018-06-01 18:00:00,9.073805236816407,deli,1.0
236311,2018-06-01 18:30:00,11.323805236816407,deli,16.0
236312,2018-06-01 19:00:00,9.973805236816407,deli,7.0
236313,2018-06-01 19:30:00,10.573805236816407,deli,11.0
236314,2018-06-01 20:00:00,10.83348445892334,deli,12.0
236315,2018-06-01 20:30:00,10.38348445892334,deli,9.0
236316,2018-06-01 21:00:00,9.524014854431153,deli,6.0
236317,2018-06-01 21:30:00,10.424014854431153,deli,12.0
236318,2018-06-01 22:00:00,7.0114189147949215,deli,4.0
236319,2018-06-01 22:30:00,7.326298999786377,deli,7.0
236320,2018-06-01 23:00:00,5.4622337341308596,deli,3.0
236321,2018-06-01 23:30:00,5.74189395904541,deli,8.0
236322,2018-06-02 00:00:00,-1.0,extra,-1.0
236323,2018-06-02 07:00:00,-1.0,extra,-1.0
236324,2018-06-02 07:30:00,-1.0,extra,-1.0
236325,2018-06-02 08:00:00,-1.0,extra,-1.0
236326,2018-06-02 08:30:00,-1.0,extra,-1.0
236327,2018-06-02 09:00:00,-1.0,extra,-1.0
236328,2018-06-02 09:30:00,-1.0,extra,-1.0
236329,2018-06-02 10:00:00,-1.0,extra,-1.0
236330,2018-06-02 10:30:00,-1.0,extra,-1.0
236331,2018-06-02 11:00:00,-1.0,extra,-1.0
236332,2018-06-02 11:30:00,-1.0,extra,-1.0
236333,2018-06-02 12:00:00,-1.0,extra,-1.0
236334,2018-06-02 12:30:00,-1.0,extra,-1.0
