,datetime,predict2,Depart,1y0
152724,2018-05-03 16:30:00,15.105935096740723,7,15.0
152725,2018-05-03 17:00:00,16.189849281311034,7,21.0
152726,2018-05-03 17:30:00,14.689849281311036,7,11.0
152727,2018-05-03 18:00:00,15.589849281311036,7,17.0
152728,2018-05-03 18:30:00,14.689849281311036,7,11.0
152729,2018-05-03 19:00:00,15.289849281311035,7,15.0
152730,2018-05-03 19:30:00,15.139849281311035,7,14.0
152731,2018-05-03 20:00:00,17.689849281311034,7,31.0
152732,2018-05-03 20:30:00,14.539849281311035,7,10.0
152733,2018-05-03 21:00:00,15.82074203491211,7,16.0
152734,2018-05-03 21:30:00,15.00108699798584,7,12.0
152735,2018-05-03 22:00:00,13.86416072845459,7,13.0
152736,2018-05-03 22:30:00,14.079301261901856,7,16.0
152737,2018-05-03 23:00:00,7.616512680053711,7,6.0
152738,2018-05-03 23:30:00,7.3671540260314945,7,6.0
152739,2018-05-04 00:00:00,1.8137991428375244,12,-1.0
152740,2018-05-04 07:00:00,1.8137991428375244,12,-1.0
152741,2018-05-04 07:30:00,2.5754125118255615,12,-1.0
152742,2018-05-04 08:00:00,3.434994029998779,12,2.0
152743,2018-05-04 08:30:00,6.58109130859375,12,6.0
152744,2018-05-04 09:00:00,9.517684936523438,12,10.0
152745,2018-05-04 09:30:00,11.222479820251465,12,5.0
152746,2018-05-04 10:00:00,16.297451782226563,12,22.0
152747,2018-05-04 10:30:00,17.547231483459473,12,17.0
152748,2018-05-04 11:00:00,19.76746368408203,12,20.0
152749,2018-05-04 11:30:00,20.264788818359374,12,18.0
152750,2018-05-04 12:00:00,23.21561050415039,12,25.0
152751,2018-05-04 12:30:00,22.315610504150392,12,19.0
152752,2018-05-04 13:00:00,23.065610504150392,12,24.0
152753,2018-05-04 13:30:00,23.66561050415039,12,28.0
152754,2018-05-04 14:00:00,24.41561050415039,12,33.0
152755,2018-05-04 14:30:00,21.41561050415039,12,13.0
152756,2018-05-04 15:00:00,22.10522041320801,12,19.0
152757,2018-05-04 15:30:00,22.55522041320801,12,22.0
152758,2018-05-04 16:00:00,22.011434936523436,12,26.0
152759,2018-05-04 16:30:00,20.96143493652344,12,19.0
152760,2018-05-04 17:00:00,21.299955749511717,12,26.0
152761,2018-05-04 17:30:00,20.099955749511718,12,18.0
